text,label
"Farlig Oppdrag
Lekker britisk militæraction med billig historie 

Kanskje så du Farlig Oppdrag når den gikk på NRK tidligere i år? 

Denne krigsserien i seks deler henter handlingen fra ulike konfliktsteder i verden (Irak, Zimbabwe, Afghanistan og Pakistan) og utgangspunktet er en gisselfrigjøring som går skeis og som får følger gjennom hele serien. 

Farlig Oppdrag ser råskarp ut, og inneholder mye godt kameraarbeid 

Soldatskjebner 

Hovedrollene tolkes av Richard Armitage og Andrew Lincoln, sistnevnte mest kjent for sin hovedrolle i zombieserien The Walking Dead. 

Armitage spiller John Porter, en SAS-soldat som får skylden for alt som går galt under den mislykkede operasjonen, og mye av Farlig Oppdrag handler om hans frustrasjoner og demoner. 
De er det ikke så rent få av, og fler skal det bli ettersom den britiske etterretningen ikke har noen betenkeligheter med å sende Porter ut på nye (uoffisielle) eventyr. 

Lincoln spiller Hugh Collinson, Porters tidligere medsoldat som gjør militær kometkarriere og havner i MI6, og som tar Porter under sine vinger og gir ham en ny sjanse. 

Grunnen til at Farlig Oppdrag ikke løfter seg over 'middels krigsunderholdning'-kategorien, er todelt: den undervurderer meg med sine irriterende psykologiske tilbakeblikk og lar ting løse seg for lett. 
Serien tar seg heldigvis opp, men aldri til de store høyder. 

Usannsynlige vendinger 

Historien i Farlig Oppdrag spinnes rundt sårbare maktallianser mellom nasjoner og de nådeløse konsekvensene slike kan ha for vanlige fotsoldater. 

Til tider oppleves vendingene serien tar som veldig usannsynlige, og det gjelder spesielt første episode som helt klart er den svakeste både historiemessig og skuespillermessig. 

En ekstremt kritisk sitasjon berges for eksempel ved at en maktperson plutselig kommer inn i rommet og gir kontrabeskjed. 
I en annen sekvens gløtter Porter opp på tven og kjenner igjen barnet han så for syv år siden i Irak, nå syv år eldre og iført uniform. 

Mating med teskje 

Tilbakeblikkene føles kanskje nødvendige for at jeg ikke skal glemme seriens utgangspunkt, men jeg har ingen problemer med å huske hvorfor Porter har blitt som han har blitt - han har nemlig et innbitt og bittert uttrykk med 'urettferdig behandlet' stemplet i pannen hele veien. 
Overdrevne følelser og indre demoner river og sliter i figurene og fortelles med ekkoeffekt og syretrompeter i tilbakeblikkene - resultatet blir for mye mating med teskje. 

Utseendemessig ser Farlig Oppdrag råskarp ut, og inneholder mye godt kameraarbeid. 

Noen ganger blir den faktisk seende litt kunstig ut, siden det skarpe bildet avslører nyinnkjøpte klær på gisseltakere ute i ørkenen. 
Plutselig ser farlige gisseltakere ut som modeller for det siste innen gatemote. 

Hvis du regner deg som en altetende krigsjunkie, vil jeg anbefale serien. 
Men hvis du er ute etter en alternativ tagning på moderne krig fra en britisk regissør, vil jeg heller anbefale Generation Kill. 

Farlig Oppdrag er i salg fra 10.8.2011. 

Har du noe på hjertet? 
Fyr løs i kommentarfeltet under! 
",0
"Exodus: Gods and Kings
Veksler mellom å imponere og gremme. 

Jeg vil så gjerne elske alt regissør Ridley Scott gjør. 
Men hans bibelske epos Exodus: Gods and Kings er en skuffelse. 

Det er for så vidt spennende å se film laget i en slik enorm skala, men historien som fortelles mangler nerve, selv om Christian Bale gjør det han kan i en vanskelig rolle. 

Filmen er proppfull av digitale effekter som veksler mellom å imponere og gremme. 
Og så er det ikke til å komme fra at bibelhistorien den er basert på mest av alt ligner middelmådig fantasy. 

Tar seg flere friheter 

Dette er altså historien om Moses, og hvordan han frigjorde isrealittene fra fangenskap i Egypt og la ut på vandring mot det lovede landet. 

Her finner vi både den brennende busken, bibelske plager og sjøen som deler seg, men manuset tar seg nok flere friheter i forhold til kildematerialet. 

Her er fokuset rettet mot to unge menn som er så godt som brødre, men ender opp som bitre fiender. 
Frihetsforkjemperen Moses på den ene siden og den maktbegjærlige faraoen, Ramses (Joel Edgerton), på den andre. 

Christian Bale spiller en stille Moses, som motvillig tvinges inn i en uventet rolle. 
Han skildres som tvilende til all overtro, men omvendes når Gud kommer til ham i form av en liten gutt, som for øvrig fremstår som regelrett slem, hensynsløs og menneskefiendtlig. 

Bale spiller alltid med stor intensitet og troverdighet, og gjør Moses til en mer jordnær og rotfestet figur enn f.eks. Charlton Hestons legendariske Moses-figur fra De ti bud (1955). 

Jeg synes at også Joel Edgerton gjør en fin rolle som Ramses, som effektivt skildrer faraoens maktbegjær. 

Svake kvinneroller 

Ikke alle skuespillerne er like overbevisende. 
Det er umulig å ta John Turturro seriøst som den gamle faraoen. 
Aaron Paul er bortkastet som Josva. 

Og så måtte jeg bare le når Ewen Bremner, Spud fra Trainspotting, dukket opp som egyptisk medisinmann med skotsk aksent! 

Kvinnerollene, som pleier å være sterke i Ridley Scotts filmer, er usedvanlig svake denne gangen. 

Både Moses og Ramses gifter seg med vakre kvinner som aldri blir annet enn veggpryd, mens Scotts Alien-heltinne Sigourney Weaver spiller en rolle som bare forsvinner. 

Nå er det slik at de fleste skuespillerne nødvendigvis forsvinner i denne filmen, for skalaen er så vanvittig stor at de av og til blir som bittesmå plastfigurer. 

Det er åpenbart at det er lagt ekstremt mye jobb i kostymer, kulisser og visuelle effekter. 
Exodus: 
Gods and Kings ser bibelsk bra ut, enten det er enorme slagscener, gresshoppeinvasjon, eller deling av sjø som står på dagsorden. 
Unntakene er sekvenser som fremstår i overkant digitale og kunstige. 

Filmen virker uforholdsmessig kald og pregløs. 
De fleste figurene blir aldri mer enn diffuse omriss. 
Det er foruroligende at filmens mest følelsesladde øyeblikk kommer i form av en tekstplakat, der Ridley Scott dediserer filmen til sin bror, Tony Scott, som døde i 2012 
",0
"Se opp
Pixar ruler fremdeles! 

Se opp er Pixars tiende spillefilm (deres første i 3D). 
Og det er ingen tegn til at suksessrekken brytes. 
Se opp er et vidunderlig eventyr, med en uventet helt i senter for en handling som fører med seg både humor, spenning og en liten tåre i øyekroken. 
Den kan nok ikke måle seg med Pixars aller beste filmer, men nå er det slik at selv deres sjuende beste film er bedre enn det meste annet innen dataanimert underholdning! 
Derfor blir Se opp nok en velfortjent supersuksess! 

Den uventede helten er den 78 år gamle grinebiteren Carl Fredricksen, som tar med seg huset sitt på en høytflygende reise til sin barndoms drømmemål, en sagnomsust foss i Sør-Amerika. 

Men han får uventet reisefølge av den 8 år gamle speidergutten Russell. 
Sammen setter de kursen sørover mot nye eventyr, og kanskje oppdagelsen av en anerkjennelse eller to om livet. 

Litt for trygg 

Pixars regel nummer en er, som vanlig, at ”story is king”- historien er det viktigste. 
Har man ikke en god historie, har man ingen god film. 
Og historien er på stell også denne gangen. 
Se opp handler om å oppfylle drømmer, og leve livet man kanskje en gang hadde planlagt, men aldri turt å leve. 
Dette er kanskje ikke det mest barnevennlige materialet, men regissørene Pete Docter og Bob Peterson fortjener ros for å tørre å pushe dette på ungene. 
Se bare på åpningen, som viser Carls liv i revy, fra barndom til alderdom, med både kjærlighet og smertefullt tap. 
Dette er en fantastisk nydelig sekvens, og er filmens høydepunkt! 

Men jeg føler at Se opp resirkulerer en del av humoren vi har sett i andre Pixar-filmer. 
Flere av poengene er forutsigbare, og det slår meg at manuset er skrevet litt for trygt. 

Her skulle jeg ønske at Docter og Peterson tok flere sjanser, og kanskje vært litt upolitisk korrekte innimellom. 
Spesielt gutterollen er kanskje litt tynt skrevet. 
Filmen kunne hatt godt av en litt eldre og smartere gutt som motvekt til Carl Fredricksen. 

Animasjonen er selvfølgelig førsteklasses, så sørg for se filmen digitalt! 
Se opp vises også i 3D i de kinosalene som har teknologien på plass, og det gir selvsagt filmen en ekstra dimensjon, både bokstavelig talt og i overført betydning. 
Synet av en million ballonger i 3D er imponerende. 
Likeså den fargerike jungelen, de fargerike dyra, dogfighten rundt et luftskip, og detaljrikdommen i Carl Fredricksens furete ansikt 
",1
"Kjærlighet på blå resept
Men sexscenene er ikke det råeste i «Blå er den varmeste fargen». 

FILM: 
Egentlig tror jeg ikke helt på at de spiller skuespill, Adèle Exarchopoulos og Léa Seydoux. 
Ikke i den meget omtalte, syv minutter lange sexscenen mellom de to, der omklamrende positur følger omklamrende positur mens flombelysningen over de feilfri kroppene sørger for at publikum kan bedrive inngående studier av skuespillernes teknikk, om de skulle ha lyst til det. 
Ikke, særlig ikke, i den siste, dødbringende krangelen, lenge etterpå, der bruddet viser seg å være uunngåelig. 

Det føles naknere og råere, selv om klærne beholdes på: 
Kjæresteparet slynger skrikende anklager og hulkende unnskyldninger mot hverandre, mens syndefloder av snørr og tårer renner nedover kinnene på dem. 
«Blå er den varmeste fargen» er en av disse sjeldne filmene der det er utrolig, absurd, å tenke på at det står et filmteam i samme rom som skuespillerne. 
At det som skjer, ikke er livet selv. 

Intimt, sanselig 

Om en skal dømme etter alt som har skjedd etter at «Blå er den varmeste fargen» vant Gullpalmen under Filmfestivalen i Cannes i mai, har det vært minst like mye hamring og jamring utenfor lerretet. 
Seydoux har sagt at Kechiche fikk henne til å føle seg som en prostituert på settet, han har svart med å skjelle henne ut på trykk. 
Kanskje har noe av dramaet bidratt til dirringen i selve filmen. 
Det er en kjærlighetshistorie som aldri slår blikket ned. 

«Blå er den varmeste fargen» gjenforteller det flokete og forheksende forholdet mellom Adèle (Exarchoploulos) og Emma (Seydoux), fra de først passerer hverandre i en fotgjengerovergang og møter hverandres blikk til de skiller lag for godt, mange år senere. 
Det på alle måter en intim, sanselig film, fortalt i pustende nærbilder. 
Særlig Adèle, som er yngre og mer uerfaren enn den verdensvante Emma og ikke har tenkt på seg selv som lesbisk før kroppen hennes informerer henne om at det er hun, ser ut til å leve fra øyeblikk til grådig øyeblikk. 

Klør og tærer 

Men som med alle forhold, kommer hverdagen og klør og tærer. 
Det blir stadig tydeligere at paret tilhører forskjellige klasser og kulturer. 
Den ambisiøse, energiske kunstneren Emma og den huslige arbeiderklassejenta Adèle trekker i hver sin retning. 
Emma er trygg på legningen sin, Adèle griper seg i å se lenge på barna på barneskolen der hun jobber, i uuttalt sorg over det hun tenker hun må forsake hvis hun blir hos Emma. 
Men kilen som kommer mellom dem, er i liten grad knyttet til at de er et lesbisk par. 

Det har mer å gjøre med at de ganske enkelt er forskjellige personligheter som prøver å dele et hus og et liv. 
I historiens kilde, et tegneseriealbum av Julie Maroh, er fortellingen langt mer politisk, og press og fordømmelser fra omgivelsene har mer å si. 
Det spørs om ikke Kechiches tilnærming gjør at Emma og Lea kommer nærmere seerne, uavhengig av legning. 

Føles ikke lang 

Iblant kommer følelsen av at både Kechiche og skuespillerne har latt seg styre av instinkt, av hjertet mer enn hodet. 
Historien beveger seg i sprang og rykk, tar omveier. 
Men det gjør ikke så mye. 
«Blå er den varmeste fargen» varer i tre intense, levende timer. 
Det føles ikke så lenge. 
",1
"FILM:Stjernenostalgi 

Man tager en ny-klassisk sci-fi-film (fra 1999), pusser den opp fullstendig - og omgjør den til 3 D. 
Og det betyr? 
Forunderlig gode greier! 
Fanatiske Wars-purister får ha meg unnskyldt! 

Nå er ikke denne «Star Wars»-episoden av de eldste, bare 12 år gammel. 
I Star Wars-kronologien ligger den imidlertid først; den beskriver påfølgende nøkkelfigurenes tilsynekomst. 
Og som sådan er den et must for alle fans. 
Jeg anmeldte den da den kom i 1999. 
Og var meget begeistret da. 
Og er det fremdeles. 

Men 12 år går ikke upåaktet hen i en sjanger som denne. 
Dataanimasjonsteknikken har tatt lysår av utvikling. 
Og det merkes; mange detaljer i det tekniske dippedutt-utvalget er selvfølgelig eldgamle nå Likevel er det fortsatt adskillig imponerende spesialteknikk. 

Dessuten er det såpass stort følelsesregister og såpass omfattende karakterutvikling, at filmen også har en del gode gammeldagse kvaliteter, som beviser at ikke all ny hitech-action er god action. 

Den største tekniske forandringen er at det nå kommer i 3D. 
Det er godt gjort, fordi 3D'en ikke er brukt til aggressive sjokkeffekter midt i ansiktet på publikum, men til å gi hele historien store, følbare dimensjoner av dybde. 
",1
"Den perfekte Potter-filmen
Et mektig og dystert farvel med den eskapistiske lille trollmannen som rømte fra britisk middelklasse for å bli en fri galning. 

""Harry Potter og dødstalismanene del 2"": 
Britiskamerikansk eventyrfilm. 
2011. 
2 timer, 10 minutter. 
11 år. 
Regi: 
David Yates.Med: Daniel Radcliffe, Emma Watson, Rupert Grint, Ralph Fiennes, Alan Rickman. 

Så ble det slutt. 
Elvis døde. 
John Lennon døde. 
MichaelJackson døde. 
Det finnes virkelig en slutt. 
Det har vært en voksende glede åfølge den skjebnevalgte lille brille-martyren Potter som brøt ut av enDickens-ond familie av britiske standard-slektninger og ble trollmann som sinedøde foreldre. 
Det er mektig eskapisme. 

Guttungen er voksen nå. 
Han vet hva redsel er, han skjønnerskjebne. 
I et voldsomt, metaforisk og nesten uendelig slag kjemper han motVoldemorts siste rest av udødelighet og er klar til å ofre seg selv. 
Det ersoldatromantikk og en klassisk krigs-sentimentalitet av den sorten som samfunnskapte når de trengte å lure unge menn ut på slagmarken. 

Dette er også underholdningens sjel. 
Enten du spiller ""Callof duty"" eller leser ""Ringenes herre"" handler det om å bekjempede du ikke liker med vold og vanvidd. 
Det er ikke sånn at Voldemort hadde littrett eller at Sauron få må en sjanse til å forklare seg. 
Rambo eller en brillete gutt med magikerstav kommer ogkverker dem. 
Det er det han gjør. 

Minst én gang hvert femte år trenger vi en påminnelse om atunderholdning ikke er virkelighet. 
Det kommer nye psykologer, og alle skal ogsåsi noe. 
Den siste Potter-filmen er så voldsom at sjela flytter seg, men ingentror egentlig at den avler satanister eller sadister. 
Det blir jul selv om du kjøper en hedningefilm til barnebarna dine. 

Jeg så filmen igjen på Blu-ray og kan bare si: 
Hvis grusomheterkan være så vakre som dette, så kan de like gjerne ha perfekte bilder. 
",1
"Søt historie, stivt fortalt
En historie om jenter og gutter omkring de seksten, pluss/minus et år. 
En film om forelskelser, knuste drømmer, svik, vennskap. 
Det hele utspiller seg i ei lita bygd i dagens Norge. 
De fleste av ungdommene er fastboende, en av dem er på ferie der. 

Det er en søt historie. 
En gjennomført søt historie. 
Dessverre er den også gjennomført på en stiv måte. 
Noe som bevirker at en ikke får opp det helt store engasjementet for dette sujettet, hvor sympatisk og velmenende filmen enn er. 

Men, for all del, målgruppen lar seg kanskje engasjere. 
La oss håpe det. 
",0
"Justice League
Solid action, likegyldig historie. 

Så er de her, Justice League. 
Gjengen som Warner Bros. og DC Comics håper skal bli like store som Avengers. 
Det er ikke helt lett å se for seg at det blir en realitet, fordi filmen rett og slett ikke er like god. 

Om det kun er superhelt-action som teller, innfrir Justice League med ett arsenal av data-genererte sekvenser. 
Underholdningsfaktoren er likevel forbausende middels. 

Regissør Zack Snyder pøser på med drønnende effekter, der både superhelter og skurker slenges i vegger så betongspruten står gjennom hele filmen. 
Det blir faktisk litt ensformig og masende, etter hvert. 

Filmens største problem er likevel at den tar seg selv veldig alvorlig, med lite rom for selvironisk tøys og moro. 
Justice League virker som en broket forsamling med et lovende potensial som denne filmen ikke makter å utnytte fullt ut. 

Samler superhelter for å bekjempe trussel 

Batman (Ben Affleck) forsøker å samle en gjeng superhelter. 
Verden trues nemlig av dommedagsfiguren Steppenwolf (Ciarán Hinds), som er på jakt etter tre såkalte moderbokser. 
For lenge siden ble de gjemt av henholdsvis amasonene, atlantianerne og menneskene, fordi de kan ødelegge jorda hvis de blir forent. 

Nå søker Batman hjelp fra Wonder Woman (Gal Gadot), Aquaman (Jason Momoa), The Flash (Ezra Miller) og Cyborg (Ray Fisher) for å nedkjempe Steppenwolf. 
Første utfordring blir å finne ut hvordan de kan gjenopplive den avdøde Superman (Henry Cavill). 

Justice League fører oss inn i en pågående historie, der det absolutt er en stor fordel å huske begivenhetene i både Man of Steel, Batman v Superman: 
Dawn of Justice og Wonder Woman. 

Ikke alle figurene kjenner hverandre ennå, og båndene mellom dem er løse og uklare. 
Dette er en gjeng der flere egentlig ikke ønsker å samarbeide. 
Filmen sliter med å opprette emosjonelle bånd mellom dem - og til publikum. 

Figurene er også veldig alvorstunge. 
Når det er Ezra Millers oppgave å være komisk avlastning, forstår man at humor ikke har stått i høysetet for Zack Snyder. 
Miller er nemlig ikke en utpreget lattermild type. 
Justice League kunne hatt godt av en gjennomgående lettere tone, men det går ikke med denne rollebesetningen. 

Det er i de mange action-sekvensene vi ser hva Zack Snyder er best på, nemlig å komponere effektfulle kampscener som er både kaotiske og virtuose på samme tid. 
De har imidlertid ingen emosjonell slagkraft, som i Patty Jenkins' Wonder Woman, og virker av og til repeterende og uttværet. 

Men alle som liker filmer som får det til å kile i ørene og blinke i øyeeplene, vil kunne sette pris på at det er lagt ned mye tid og krefter i å få Justice League til å se ut som den gjør. 

Figurenes ulike superkrefter blir vist frem i all sin prakt, enten det er The Flash sin hastighet, Aquamans håndtering av vann, Wonder Womans styrke, Supermans lasersyn eller Cyborgs kontroll over teknologi. 

Batman har riktignok ingen superkrefter, men mange leketøy. 
Når han blir spurt om hvilken evne han har, svarer han som sant er: 
""Jeg er rik!"" 

Betydelige mengder fantasifull action 

Justice League har noen hyggelige norske innslag. 
Det er morsomt å høre Sigrid fremføre en coverversjon av Leonard Cohens Everybody Knows i filmens åpningssekvens. 
Det er også gøy å se Lena Loven Kongsli gjenta rollen fra Wonder Woman som amasonen Menalippe, mens Daniel Stisen opptrer i en liten rolle som stor kriger. 

Den største attraksjonen ved Justice League er likevel, som i Avengers, å se et knippe superhelter samarbeide mot en felles fiende. 
Det resulterer i betydelige mengder av fantasifull action. 
Dessverre er fienden av den sedvanlige sorten, en digitalt skapt kjempe med skummel stemme som bare er ond for å være ond. 

Steppenwolf er ikke særlig interessant, og forunderlig inkonsekvent i sin logikk. 
Når Justice League-heltene invaderer hans hovedsete i en nord-russisk by, sier han ""la dem bare komme"", selv om han vet hvilken trussel de utgjør. 
Slike slappe manusavgjørelser er med på å trekke ned helhetsinntrykket. 

Produksjonen av Justice League ble preget av en personlig tragedie i Zack Snyders nærmeste familie, som gjorde at han overlot fullførelsen av filmen til manusforfatter Joss Whedon. 
Han skal ha gjort en del endringer og spilt inn flere nye scener, men det er umulig å se noen tonale problemer i filmen. 

Justice League fremstår som et rent Zack Snyder-produkt, på godt og vondt. 
Den er ganske solid på actionområdet, men virker litt likegyldig på historiefronten. 
Da er det like greit at spilletiden holdes nede på to timer. 

Alle figurene har egne filmer på gang, og det er lov å se frem til det, spesielt Wonder Woman 2, men den første samlingen av disse DC-heltene fungerer ikke så godt som det var lov å håpe 
",0
"Barsk tidsreise
Regi: 
Carsten Myllerup. 
Med Pernille Kaae Høier, Mikkel Konyher, Kjeld Nørgaard, Nikolaj Steen, Andrea Vagn Jensen. 
Dansk eventyr - 7 år, frarådes under 7. 

«Tilbake til fremtiden» møter «Pippi Langstrømpe» i en barsk, delvis vellykket dansk barnefilm. 

Det handler om Oskar og Josefine, meget unge kjærester, som ad mystiske og fantastiske omveier møter Satan selv, på dansk kalt hr. Thorsen. 

Det finnes, som man forstår, ingen fortellende grenser her. 
Og for sikkerhets skyld: 
Også Jesus dukker opp. 
I en bitte liten birolle, riktignok. 

Hr. 
Thorsen utstyrer Josefine med et smykke, som han lokker med kan få henne til å reise i tiden. 
Josefine - et menneske med svakheter som alle oss andre - sier «litt ja» til å motta smykket. 
Og det blir en barsk reise tilbake til middelalderen. 
Der er det heksebål og overtro og mye rart. 
Men altså også Oskar og Josefine - litt til og fra, som kan redde liv, gjøre godt og endre de påfølgende slekters gang ved hjelp av hr. Thorsens smykke. 

Det er avgjort fantasirikt, nokså spennende og av og til nesten til å tro på. 
Men fortellingen er nesten forunderlig flatt og uengasjert fortalt - særlig gjennom de unge. 
Og de ellers spennende religiøse elementene virker derfor bare påklistret. 
",0
"Blodig bullshit
Stjernebesøk til tross, «Law Abiding Citizen» bør forbigås i stillhet. 

||| 

FILM: 
I går satte Hollywood-stjernen Gerard Butler seg på flyet til Oslo for å promotere «Law Abiding Citizen». 
Siden vi ikke akkurat er bortskjemte med stjernebesøk i Norge, begynner de paranoide varsellampene å blinke. 
Jeg mener, tar du turen til Norge for å promotere filmen din, er den A: 
Så smal at den er avhengig av dyptpløyende avisoppslag. 
B: 
Så dårlig at filmen må overskygges av stjerneglans. 

Med folk som Jamie Foxx («Miami Vice») og nevnte Butler («300») på rollelista, og et manus skrevet av mannen bak «Street Kings» (2008), sier det seg selv at «Law Abiding Citizen» ikke akkurat beveger seg i det smale segmentet. 

Svært forenklet kan filmen beskrives som en blanding av «Se7en» (1995) og «Saw» (2004), og handler om Clyde Shelton som går rambo på et rettssystem han finner totalt ubrukelig. 
Butler spiller rollen som hevneren som tar livet av en rekke mennesker for den gode saks skyld. 
Men i motsetning til for eksempel «Se7en», som er en av de mer toneangivende thrillerne på 90-tallet, legger «Law Abiding Citizen» thrillerelementene på hylla allerede etter femten minutter. 
Igjen står en parodisk handling, en rekke spekulative, meningsløse mord, lite gjennomtenkte scener og skuespillerprestasjoner langt under pari. 
",0
"«The Homesman»:Annerledes western med underlig radarpar 

Westernsjangeren i tradisjonell forstand er oppbrukt, men sannelig finnes det historier igjen å fortelle fra den tida nybyggerne erobret prærien. 
«The Homesman» er en av dem. 

Mens irene og italienerne som utvandret til Amerika, slo seg ned i byene, dro nordmenn i hopetall til Midtvesten fra 1860 og utover. 
De første årene bodde de i kummerlige jordhytter før de klarte å bygge seg hus på prærien. 

Hilary Swank framstiller utmerket den driftige og fromme Mary Bee Cuddy. 

I dette fysisk paddeflate og mentalt harde landskapet åpner filmen til den drevne skuespilleren Tommy Lee Jones der han ikke bare har den mannlige hovedrollen, men også regien. 

Kvinnene i sentrum 

Det fascinerende med ""The Homesman"" er at storyen legger seg så grundig på siden av det mannlige klientellet vi forbinder med westernsjangeren. 
Endelig får kvinnene stå i sentrum, ikke bare som ofre, men som handlekraftige hjelpere. 

Hilary Swank framstiller utmerket den driftige og fromme Mary Bee Cuddy, en dame som har klart seg imponerende bra som nybygger i staten Nebraska, bortsett fra dette ene: 
Hvordan skal hun få seg en mann? 

Langt verre har det godt med tre gifte kvinner i nabolaget. 
Alle som en har de mistet forstanden, enten fordi barn har dødd av difteri eller i abort, eller ektemannen har oppført seg voldelig. 
Mary Bee er i samråd med stedets prest villig til å kjøre de tre sinnsforvirrede til nabostaten Iowa der en pastorfrue (Meryl Streep) vil ta imot og gi dem pleie. 

Lee Jones et vittig syn 

Etter de første impresjonistiske, nesten groteske skildringene av nybyggerkvinnenes pinsler introduseres figuren til Tommy Lee Jones på et så galgenhumoristisk vis at man må flire godt. 
En dynamittladning har lagt igjen svart sot rundt rynkene i fjeset hans, det er et vittig syn, kan jeg love. 

Regissøren har tydeligvis moret seg med å spille avdanka gubbe som nesten tas livet av i andre akt. 
Einstøingen George Briggs hadde dødd av et tau om halsen hvis ikke nettopp vår kvinne, Mary Bee, kom ham til unnsetning i siste sekund. 

Snart blir ""The Homesman"" en roadmovie over prærien der Briggs og Bee i tospann kusker av gårde med de sinnsforvirrede gjemt bak i vognen. 

Det hele kunne blitt monotont og kjedelig, men fordi regissøren tviholder på motsetningen mellom den overlegne, tøffe mannen og den underlegne, likevel sta kvinnen, blir resultatet et interessant portrett av to ensomme sjeler som takler præriens mange farer. 
Langsomt nærmer de seg hverandre i respekt og sympati. 

Tragisk ende 

Både Lee Jones og Swank viser hvilke eminente skuespillere de er idet de får fram troverdige særegenheter og reaksjonsmønstre hos hver sin skikkelse. 
Riktignok er det sjokkerende og overrumplende hvordan den ene av dem brått skrives ut av reisen på tragisk vis, noe jeg egentlig misliker. 

Men epilogen som følger, viser at regissør Lee Jones ikke fristes til sedvanlig hollywoodsk sentimentalitet. 
Han tør å bruke små, indirekte tegn på at et menneske kan endre holdning og lære av en annens moral. 
Slik reises et nydelig minne om en avdød til tross for gravstøtten så ironisk faller i elva og flyter av sted. 
",1
"Her er Harold
Strålende Sundquist i møbelkomedie. 

Det er fantastisk at Bjørn Sundquist, en av Norges mest markante skuespillere, får bryne seg på en film som Her er Harold. 
Her får han nemlig være akkurat en slik figur du vil se ham som. 
Det kler Sundquist og spille skarp og råkjefta herre med et mørkt livssyn. 

Regissør Gunnar Vikene bruker ham for alt han er verdt i en svart komedie som kanskje ikke innfrir alt som det lovende utgangspunktet legger til rette for, men er en underholdende underfundighet med en strålende Sundquist i hovedrollen. 

Møbelhandler Harold Lunde i Åsane har mistet alt, og legger skylda på møbelvarehuset som ligger ved siden av, nemlig IKEA. 
I ren desperasjon kjører han mot Sverige for å kidnappe IKEA-gründer Ingvar Kamprad og ta hevn. 
På veien plukker han opp ei ung jente, Ebba (Fanny Ketter), som blir hans medsammensvorne. 
Men hvordan finne Kamprad, og hva skjer i så fall da? 

Lattervekkende og lun 

Historiens utgangspunkt er kanskje morsommere enn det som kommer etterpå. 
Når Harold først kommer seg til Sverige, mister både han og handlingen til tider litt fokus, blant annet med et litt mindre interessant sidespor om forholdet mellom Ebba og hennes mor. 

Her er Harold i perioder en bakgrunnsfigur, noe jeg synes er uheldig. 

Det er også en liten historie i filmen om Harolds journalistsønn i Oslo, Jan (Vidar Magnussen), som virker å ha som viktigste funksjon å forklare hvordan Harold kommer i besittelse av en pistol. 
Senere forstår man imidlertid litt mer av denne historietråden, selv om det heldigvis ikke blir overforklart. 

Det er ingen hemmelighet at Harold og Kamprads veier virkelig krysses i løpet av handlingen, og filmen er aller best når det handler om dem. 
Samspillet mellom Sundquist og Björn Granath er en nordisk variant av Gretne gamle gubber med lun humor og lattervekkende situasjoner. 

Granath spiller godt i rollen som forretningsmannen som ikke lar seg vippe av pinnen så lett, og som har en noe uortodoks holdning til så mangt. 
Jeg aner ikke om det er noe som ligner den ekte Ingvar Kamprad her, men filmversjonen av ham er i hvert fall en kostelig figur. 

Ekte og treffende 

Regissør Gunnar Vikene har også skrevet filmmanuset, basert på en historie av forfatter Frode Grytten. 
Resultatet er ofte gledelig godt, med treffende personkarakteristikker og problemstillinger som virker ekte, selv når de nærmer seg det absurde. 

Filmen har nydelig foto av svenske Simon Pramsten og tøff musikk av Janove Ottesen, som iblant kan minne om Ola Kvernbergs musikk i Nord, bare mer rocka. 

Akkurat som Nord, er Her er Harold en slags roadmovie, der hovedfiguren blir nødt til å revurdere sin egen livssituasjon i møte med andre mennesker på veien. 
Dette uttrykker Bjørn Sundquist med en less-is-more-strategi som kler figuren godt. 
",1
